,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,384,3,3,8,0
Light_T1,4,221,117,54,0
Light_XM,1,24,317,52,0
Sensor,1,10,39,349,0
Socket,0,0,0,0,406
