feature,importance
rssi_std,0.06708548445182036
rssi_min,0.06075281611131894
len_max,0.046223307070444884
rssi_p10,0.037913793025719324
rssi_max,0.0341348830692612
up_packet_ratio,0.033371355703748384
up_ia_std,0.029955340392735404
up_ia_mean,0.027251605425282398
up_len_p50,0.026542738268483895
len_p95,0.024404120937864433
rssi_p90,0.024205251028111607
up_len_mean,0.02399380121668264
up_down_ratio,0.021977829875679318
down_len_std,0.02115345397425882
len_p10,0.020692234098810432
len_range,0.020274570921090838
down_packet_ratio,0.020037408858659594
other_packet_ratio,0.018708169717423485
burst_count,0.01795425906222573
rssi_p50,0.01709953877934202
rssi_mean,0.016278893806911388
len_p90,0.01600614596780584
null_data_ratio,0.01452748819509422
len_p25,0.01400204702101867
qos_data_ratio,0.013787429966338575
down_ia_std,0.013032010499254404
subtype_8_ratio,0.013009991247879209
len_up_down_diff,0.011905260472291311
len_std,0.011288221681999734
down_ia_mean,0.010961695133319616
len_min,0.01086379507912623
len_cv,0.010714309641591159
unique_da_count,0.010703907104515128
down_len_mean,0.01038781445144027
subtype_4_ratio,0.010047893196673367
interarrival_p75,0.008836835790819961
len_mean,0.008684427664419318
interarrival_iqr,0.008152755804659236
subwin_byte_mean,0.00802929138631258
byte_count,0.00799080465626084
interarrival_max,0.007677311820439762
subtype_0_ratio,0.007446605019350322
burst_packet_ratio,0.006867369288117923
subwin_packet_mean,0.0067014303235851495
len_p50,0.006632314767700085
interarrival_std,0.006628345710764509
interarrival_p90,0.006618130211117128
subwin_byte_max,0.006605707088528338
len_p75,0.006494422668132044
len_iqr,0.006471020198165669
burst_packet_fraction,0.006466567142967184
packet_count,0.006353538832677612
interarrival_p50,0.006124165069048816
subwin_byte_std,0.006084862704475391
interarrival_p95,0.006073486124366306
interarrival_cv,0.005936939807165752
burst_size_mean,0.005786957538725764
interarrival_mean,0.005537462184727087
down_len_p50,0.005457209717912334
long_gap_ratio,0.005285702894213612
subwin_packet_std,0.00524561774761821
burst_size_std,0.00494316829135965
retry_ratio,0.004874032935399683
subwin_packet_cv,0.004634449292826793
unique_sa_count,0.004441282404667566
burst_size_max,0.004256170401261181
interarrival_p25,0.0041993211926760095
subwin_packet_max,0.00416808167946863
interarrival_min,0.0031246109261295956
interarrival_p10,0.0030557691364761276
burst_size_min,0.0023432773929209843
active_subwin_count,0.0019043900766387216
subwin_byte_min,0.000626266093326413
subwin_packet_min,0.0005014320063783895
subtype_5_ratio,0.00040206873253552584
side_packet_ratio,0.0003853988047180717
mgmt_ratio,0.000364375785302672
data_ratio,0.00033287864042089133
subtype_13_ratio,4.878590999441544e-06
ctrl_ratio,0.0
subtype_6_ratio,0.0
subtype_7_ratio,0.0
subtype_14_ratio,0.0
subtype_15_ratio,0.0
subtype_11_ratio,0.0
subtype_12_ratio,0.0
rssi_missing_ratio,0.0
subtype_1_ratio,0.0
subtype_2_ratio,0.0
subtype_3_ratio,0.0
subtype_9_ratio,0.0
subtype_10_ratio,0.0
up_len_std,0.0
bssid_known,0.0
