,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,166,19,81,97,0
Light_T1,1,56,138,170,0
Light_XM,1,10,331,21,0
Sensor,2,15,38,307,0
Socket,0,0,0,0,363
