feature,importance
rssi_max,0.12223757960270533
rssi_std,0.07268946114134084
rssi_p90,0.06897217426951012
rssi_min,0.06284402712982388
rssi_p50,0.05667244742315468
up_ia_std,0.052577582010656314
up_down_ratio,0.04981971143565135
up_len_p50,0.04685030395600799
up_packet_ratio,0.04561097153370099
rssi_p10,0.04194411290133037
rssi_mean,0.03602745140226896
down_ia_std,0.0347933348261657
len_p95,0.03138225222025653
len_range,0.025875982002402768
down_ia_mean,0.025416731016949398
down_len_std,0.024776587967116737
len_p10,0.01987814160131328
packet_count,0.01973405561299705
down_packet_ratio,0.018651183665107707
len_up_down_diff,0.017674804359386672
burst_count,0.01723396350885718
interarrival_iqr,0.01664724656393385
retry_ratio,0.015914317292596156
len_p25,0.014861408552653426
interarrival_p75,0.013159016726191545
interarrival_p90,0.011490617181804698
len_p50,0.010076724209279646
null_data_ratio,0.009636344230694486
len_min,0.008957368206776551
len_p75,0.007594097449365941
