,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,345,29,0,25,0
Light_T1,3,267,86,38,0
Light_XM,5,76,266,48,0
Sensor,3,43,65,294,0
Socket,0,0,0,0,395
