,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,360,0,2,1,0
Light_T1,189,79,62,35,0
Light_XM,10,71,256,26,0
Sensor,28,129,204,1,0
Socket,0,0,0,0,363
