,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,382,3,2,11,0
Light_T1,3,246,89,58,0
Light_XM,1,26,313,54,0
Sensor,1,14,25,359,0
Socket,0,0,0,0,406
