,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,360,4,1,0,0
Light_T1,0,205,39,119,0
Light_XM,1,71,297,0,0
Sensor,10,256,82,15,1
Socket,0,0,0,0,376
