,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,351,3,9,0,0
Light_T1,173,99,84,9,0
Light_XM,1,109,253,0,0
Sensor,9,314,19,20,0
Socket,0,0,0,0,363
