,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,323,13,53,10,0
Light_T1,14,251,119,10,0
Light_XM,4,86,295,10,0
Sensor,14,168,149,74,0
Socket,0,0,0,0,395
