,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,390,0,0,0,0
Light_T1,254,75,9,27,0
Light_XM,143,14,195,16,0
Sensor,150,1,4,207,0
Socket,0,0,0,0,368
