,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,143,1,79,176,0
Light_T1,0,7,292,95,0
Light_XM,0,0,333,62,0
Sensor,0,0,81,324,0
Socket,0,0,0,0,395
