,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,349,8,0,8,0
Light_T1,2,195,124,42,0
Light_XM,3,289,72,5,0
Sensor,0,159,1,203,1
Socket,0,0,0,0,376
