,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,381,4,1,4,0
Light_T1,62,22,175,106,0
Light_XM,42,18,293,15,0
Sensor,164,6,24,168,0
Socket,0,0,0,0,368
