,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,334,37,0,19,0
Light_T1,1,268,12,84,0
Light_XM,0,301,1,66,0
Sensor,0,41,0,321,0
Socket,0,0,0,0,368
