,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,391,0,1,6,0
Light_T1,2,294,59,41,0
Light_XM,2,53,280,59,0
Sensor,2,18,19,360,0
Socket,0,0,0,0,406
