,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,386,4,1,7,0
Light_T1,1,160,164,71,0
Light_XM,1,40,300,53,0
Sensor,0,12,28,359,0
Socket,0,0,0,0,406
