,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,35,109,139,80,0
Light_T1,1,45,228,91,0
Light_XM,1,214,146,2,0
Sensor,1,10,160,191,0
Socket,0,0,0,0,363
