,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,364,0,0,1,0
Light_T1,2,150,175,36,0
Light_XM,9,194,154,12,0
Sensor,3,96,11,253,1
Socket,0,0,0,0,376
