,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,362,0,0,0,0
Light_T1,332,31,0,0,0
Light_XM,320,17,28,0,0
Sensor,317,16,1,29,0
Socket,0,0,0,0,363
