,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,362,2,1,0,0
Light_T1,1,170,18,174,0
Light_XM,50,29,290,0,0
Sensor,45,209,105,4,1
Socket,0,0,0,0,376
