,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,363,8,23,5,0
Light_T1,41,48,295,10,0
Light_XM,27,35,326,7,0
Sensor,73,84,113,135,0
Socket,0,0,0,0,395
