,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,323,22,12,6,0
Light_T1,20,190,129,26,0
Light_XM,2,96,263,2,0
Sensor,3,226,18,115,0
Socket,0,0,0,0,363
