,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,133,171,0,59,0
Light_T1,2,276,0,87,0
Light_XM,2,215,144,2,0
Sensor,16,163,5,178,0
Socket,0,0,0,0,363
