,precision,recall,f1-score,support
Camera,1.0,0.9908256880733946,0.9953917050691244,109.0
Light_T1,0.7478991596638656,0.8165137614678899,0.7807017543859649,109.0
Light_XM,0.8210526315789474,0.7155963302752294,0.7647058823529411,109.0
Sensor,0.9473684210526315,0.9908256880733946,0.968609865470852,109.0
Socket,1.0,1.0,1.0,109.0
accuracy,0.9027522935779817,0.9027522935779817,0.9027522935779817,0.9027522935779817
macro avg,0.9032640424590888,0.9027522935779817,0.9018818414557765,545.0
weighted avg,0.9032640424590889,0.9027522935779817,0.9018818414557764,545.0
