,precision,recall,f1-score,support
Camera,0.9867021276595744,0.9321608040201005,0.958656330749354,398.0
Light_T1,0.6178489702517163,0.6818181818181818,0.6482593037214885,396.0
Light_XM,0.6772334293948127,0.5964467005076142,0.6342780026990553,394.0
Sensor,0.7330210772833724,0.7844611528822055,0.7578692493946732,399.0
Socket,1.0,1.0,1.0,406.0
accuracy,0.8003010536879077,0.8003010536879077,0.8003010536879077,0.8003010536879077
macro avg,0.8029611209178953,0.7989773678456203,0.7998125773129142,1993.0
weighted avg,0.8041550527073817,0.8003010536879077,0.8010794116828172,1993.0
