,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,364,2,26,6,0
Light_T1,3,66,271,56,0
Light_XM,0,73,292,29,0
Sensor,1,72,36,290,0
Socket,0,0,0,0,406
