,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,349,0,5,8,0
Light_T1,3,101,107,152,0
Light_XM,2,2,327,34,0
Sensor,1,241,0,121,0
Socket,0,0,0,0,363
