,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,376,6,0,8,0
Light_T1,2,99,69,195,0
Light_XM,4,44,289,31,0
Sensor,25,64,19,254,0
Socket,0,0,0,0,368
