,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,362,0,9,27,0
Light_T1,3,0,345,48,0
Light_XM,0,0,370,24,0
Sensor,0,0,98,301,0
Socket,0,0,0,0,406
