,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,285,63,0,14,0
Light_T1,0,347,3,13,0
Light_XM,1,205,157,2,0
Sensor,0,9,34,320,0
Socket,0,0,0,0,363
