,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,371,8,1,10,0
Light_T1,1,217,65,82,0
Light_XM,1,223,143,1,0
Sensor,2,232,0,128,0
Socket,0,0,0,0,368
