,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,347,26,0,17,0
Light_T1,1,276,20,68,0
Light_XM,0,311,11,46,0
Sensor,2,35,1,324,0
Socket,0,0,0,0,368
