,precision,recall,f1-score,support
Camera,0.39622641509433965,0.2153846153846154,0.27906976744186046,390.0
Light_T1,0.23450134770889489,0.4767123287671233,0.3143631436314363,365.0
Light_XM,0.2569444444444444,0.10054347826086957,0.14453125,368.0
Sensor,0.6155913978494624,0.6325966850828729,0.6239782016348774,362.0
Socket,0.95822454308094,0.9972826086956522,0.9773635153129161,368.0
accuracy,0.4808418780356179,0.4808418780356179,0.4808418780356179,0.4808418780356179
macro avg,0.4922976296356163,0.48450394323822665,0.467861175604218,1853.0
weighted avg,0.49117515770716996,0.4808418780356179,0.465362730358758,1853.0
