,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,377,7,1,5,0
Light_T1,2,194,51,118,0
Light_XM,3,6,266,93,0
Sensor,2,0,4,356,0
Socket,0,0,0,0,368
