,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,0,0,132,266,0
Light_T1,0,0,210,186,0
Light_XM,0,0,281,113,0
Sensor,0,0,24,375,0
Socket,0,0,0,0,406
