,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,344,42,1,3,0
Light_T1,0,209,49,107,0
Light_XM,0,359,6,3,0
Sensor,3,313,0,46,0
Socket,0,0,0,0,368
