,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,362,1,0,2,0
Light_T1,0,226,56,81,0
Light_XM,1,47,238,83,0
Sensor,13,58,50,242,1
Socket,0,0,0,0,376
