feature,importance
rssi_max,3860
rssi_min,3405
rssi_std,2449
len_max,2448
rssi_p90,2237
rssi_p50,2081
rssi_p10,2057
interarrival_max,1785
rssi_mean,1558
subwin_packet_cv,1506
len_p10,1401
down_len_std,1389
burst_count,1336
retry_ratio,1211
interarrival_p90,1172
other_packet_ratio,1169
interarrival_p95,1131
down_packet_ratio,1090
interarrival_p50,1082
down_ia_std,1053
interarrival_std,980
down_ia_mean,965
interarrival_iqr,958
subtype_8_ratio,919
len_iqr,913
interarrival_p75,905
len_p25,885
len_cv,864
len_p90,840
len_p95,838
interarrival_p25,794
long_gap_ratio,783
down_len_mean,766
burst_packet_ratio,735
len_std,692
interarrival_cv,684
len_min,645
byte_count,633
len_p75,622
burst_size_mean,617
unique_da_count,608
interarrival_mean,608
len_range,560
interarrival_min,547
len_up_down_diff,539
packet_count,528
subtype_0_ratio,522
down_len_p50,518
burst_size_std,500
len_p50,496
len_mean,462
unique_sa_count,441
subwin_packet_std,404
interarrival_p10,395
up_packet_ratio,389
subwin_byte_max,311
subwin_byte_std,297
burst_size_min,261
subwin_packet_max,238
active_subwin_count,231
subtype_4_ratio,205
burst_size_max,164
null_data_ratio,111
data_ratio,61
up_len_mean,31
subwin_byte_min,15
subtype_5_ratio,12
up_ia_std,12
mgmt_ratio,9
subwin_packet_min,6
up_ia_mean,6
ctrl_ratio,0
subtype_7_ratio,0
subtype_6_ratio,0
rssi_missing_ratio,0
subtype_1_ratio,0
subtype_2_ratio,0
subtype_3_ratio,0
qos_data_ratio,0
subtype_13_ratio,0
subtype_14_ratio,0
subtype_15_ratio,0
subtype_9_ratio,0
subtype_10_ratio,0
subtype_11_ratio,0
subtype_12_ratio,0
up_len_std,0
up_len_p50,0
up_down_ratio,0
bssid_known,0
burst_packet_fraction,0
side_packet_ratio,0
subwin_packet_mean,0
subwin_byte_mean,0
