,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,356,0,0,6,0
Light_T1,1,293,25,44,0
Light_XM,2,164,193,6,0
Sensor,0,3,24,336,0
Socket,0,0,0,0,363
