,precision,recall,f1-score,support
Camera,0.9595588235294118,0.71900826446281,0.8220472440944881,363.0
Light_T1,0.004081632653061225,0.005479452054794521,0.004678362573099415,365.0
Light_XM,0.13394919168591224,0.15977961432506887,0.1457286432160804,363.0
Sensor,0.6138996138996139,0.43922651933701656,0.5120772946859904,362.0
Socket,1.0,0.9972451790633609,0.9986206896551724,363.0
accuracy,0.46365638766519823,0.46365638766519823,0.46365638766519823,0.46365638766519823
macro avg,0.5422978523535998,0.46414780584861015,0.49663044684496616,1816.0
weighted avg,0.5416656749301708,0.46365638766519823,0.49608014342184675,1816.0
