feature,importance
rssi_min,0.06529788770329287
rssi_std,0.05573752465961899
rssi_p10,0.04439020836083981
up_len_p50,0.04106004177754779
up_len_mean,0.03860849673025931
up_ia_std,0.024609094022272533
len_max,0.022474891742302053
len_min,0.02188731211503722
burst_count,0.021124971671424134
up_packet_ratio,0.020942468188293397
up_ia_mean,0.020747716081036063
rssi_max,0.020148094374126225
rssi_p90,0.019505182163313612
len_p10,0.018708923632041474
down_packet_ratio,0.017511989121065233
null_data_ratio,0.016740688652388983
len_range,0.01668546502288073
down_len_std,0.01655751042074438
subtype_4_ratio,0.01626445890712033
len_p95,0.015748563186708493
subtype_8_ratio,0.015532971908924758
qos_data_ratio,0.01498614524340949
rssi_p50,0.01471803869271504
rssi_mean,0.01392965285226228
len_cv,0.013317596135789615
len_p25,0.012669067810834692
down_ia_std,0.012369909433866089
len_up_down_diff,0.012333585083892665
other_packet_ratio,0.011760627351039889
len_p90,0.0117195426061024
len_mean,0.010745199022391367
unique_da_count,0.01074316957563181
len_std,0.010420969989940696
down_len_mean,0.01016250107859635
interarrival_p75,0.00941764180132131
retry_ratio,0.009234663000538353
packet_count,0.009104001685717901
interarrival_iqr,0.009092640973200804
burst_packet_fraction,0.009012432588977467
burst_packet_ratio,0.009005988481904788
len_p50,0.008991753300115176
subwin_byte_mean,0.008952681582431203
subwin_packet_mean,0.008782328879422718
subtype_0_ratio,0.008517207095820236
byte_count,0.008512011523462102
down_len_p50,0.008498987554799697
len_p75,0.008495322458691243
down_ia_mean,0.008405937995861907
active_subwin_count,0.008263146337792172
long_gap_ratio,0.008081733683698493
interarrival_p50,0.007930047653011803
len_iqr,0.007774655621713085
interarrival_p90,0.007609292191083871
subwin_byte_max,0.007476566031727299
subwin_packet_cv,0.007168868575986168
burst_size_mean,0.007144091998481799
subwin_byte_std,0.007128363720239114
subwin_packet_max,0.007017197329189733
unique_sa_count,0.006862883995754682
subwin_packet_std,0.006659996630731088
burst_size_std,0.006623516276671315
burst_size_max,0.006475827634514958
interarrival_mean,0.006411455872462675
interarrival_p95,0.006367882636686093
interarrival_std,0.006330396962851963
interarrival_max,0.0063081496039582565
interarrival_cv,0.006158831747676471
interarrival_p25,0.0059839718409732
burst_size_min,0.005274326124158857
interarrival_p10,0.00519467104161236
interarrival_min,0.004999473662993917
up_down_ratio,0.004911642715259028
subwin_packet_min,0.0014296989821379576
subwin_byte_min,0.0012773800746028866
data_ratio,0.0008017637181584155
mgmt_ratio,0.0008012575298952884
side_packet_ratio,0.0006952944376897572
subtype_5_ratio,0.0006535511283115271
ctrl_ratio,0.0
subtype_14_ratio,0.0
subtype_15_ratio,0.0
subtype_7_ratio,0.0
subtype_9_ratio,0.0
subtype_13_ratio,0.0
subtype_11_ratio,0.0
subtype_12_ratio,0.0
subtype_6_ratio,0.0
subtype_1_ratio,0.0
subtype_2_ratio,0.0
subtype_3_ratio,0.0
rssi_missing_ratio,0.0
subtype_10_ratio,0.0
up_len_std,0.0
bssid_known,0.0
