,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,309,32,27,31,0
Light_T1,1,285,83,25,0
Light_XM,3,73,291,28,0
Sensor,3,75,58,269,0
Socket,0,0,0,0,395
