,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,377,1,1,11,0
Light_T1,20,119,114,112,0
Light_XM,10,1,308,49,0
Sensor,18,0,18,326,0
Socket,0,0,0,0,368
