,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,358,0,2,5,0
Light_T1,9,157,63,134,0
Light_XM,24,91,232,22,0
Sensor,23,37,44,259,1
Socket,0,0,0,0,376
