,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,364,1,0,0,0
Light_T1,1,129,199,34,0
Light_XM,18,323,27,1,0
Sensor,6,222,1,134,1
Socket,0,0,0,0,376
