,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,167,142,0,54,0
Light_T1,14,281,2,68,0
Light_XM,0,164,196,3,0
Sensor,6,227,8,121,0
Socket,0,0,0,0,363
