,precision,recall,f1-score,support
Camera,1.0,1.0,1.0,109.0
Light_T1,0.875,0.8348623853211009,0.8544600938967136,109.0
Light_XM,0.8584070796460177,0.8899082568807339,0.8738738738738738,109.0
Sensor,0.9818181818181818,0.9908256880733946,0.9863013698630136,109.0
Socket,1.0,1.0,1.0,109.0
accuracy,0.9431192660550459,0.9431192660550459,0.9431192660550459,0.9431192660550459
macro avg,0.94304505229284,0.943119266055046,0.9429270675267201,545.0
weighted avg,0.9430450522928399,0.9431192660550459,0.9429270675267204,545.0
