,precision,recall,f1-score,support
Camera,0.9710610932475884,0.8342541436464088,0.8974739970282318,362.0
Light_T1,0.5764192139737991,0.36363636363636365,0.44594594594594594,363.0
Light_XM,0.6172506738544474,0.6273972602739726,0.6222826086956522,365.0
Sensor,0.5306122448979592,0.7878787878787878,0.6341463414634146,363.0
Socket,0.9918032786885246,1.0,0.9958847736625515,363.0
accuracy,0.7224669603524229,0.7224669603524229,0.7224669603524229,0.7224669603524229
macro avg,0.7374293009324638,0.7226333110871066,0.7191467333591592,1816.0
weighted avg,0.7371682937482836,0.7224669603524229,0.7189418569753508,1816.0
