,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,254,15,36,58,0
Light_T1,3,83,74,205,0
Light_XM,1,43,272,47,0
Sensor,5,39,5,313,0
Socket,0,0,0,0,363
