,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,393,0,0,5,0
Light_T1,5,289,66,36,0
Light_XM,2,54,270,68,0
Sensor,4,22,33,340,0
Socket,0,0,0,0,406
