,precision,recall,f1-score,support
Camera,0.7178947368421053,0.9342465753424658,0.8119047619047619,365.0
Light_T1,0.03829787234042553,0.024793388429752067,0.030100334448160536,363.0
Light_XM,0.37738619676945667,0.6964769647696477,0.4895238095238095,369.0
Sensor,0.050505050505050504,0.013736263736263736,0.02159827213822894,364.0
Socket,1.0,0.9228723404255319,0.9598893499308437,376.0
accuracy,0.5220468154599891,0.5220468154599891,0.5220468154599891,0.5220468154599891
macro avg,0.4368167712914076,0.5184251065407322,0.4626033055891609,1837.0
weighted avg,0.4407038930858524,0.5220468154599891,0.46635063246952574,1837.0
