,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,353,0,6,3,0
Light_T1,9,75,130,149,0
Light_XM,1,2,316,46,0
Sensor,13,0,10,340,0
Socket,0,0,0,0,363
