,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,380,5,1,4,0
Light_T1,0,213,52,100,0
Light_XM,1,15,262,90,0
Sensor,2,0,7,353,0
Socket,0,0,0,0,368
