,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,365,0,0,0,0
Light_T1,237,120,0,6,0
Light_XM,361,4,4,0,0
Sensor,352,1,0,10,1
Socket,0,0,0,0,376
