feature,importance
rssi_max,3705
rssi_std,2583
rssi_p90,2351
interarrival_max,2311
rssi_p50,2169
len_max,2067
rssi_min,1935
rssi_p10,1596
retry_ratio,1566
interarrival_p90,1389
len_p10,1338
rssi_mean,1326
down_ia_std,1254
burst_count,1238
interarrival_p95,1226
down_len_std,1200
other_packet_ratio,1121
interarrival_p75,1120
subwin_packet_cv,1047
subtype_8_ratio,1020
len_cv,991
down_packet_ratio,991
interarrival_cv,977
len_iqr,951
len_range,943
len_p95,912
interarrival_p50,881
interarrival_std,877
down_len_mean,845
len_p90,828
down_ia_mean,804
long_gap_ratio,792
burst_packet_ratio,773
len_p25,744
interarrival_p25,718
subwin_packet_std,681
interarrival_min,678
len_min,648
len_std,636
len_mean,635
interarrival_mean,619
byte_count,614
subtype_0_ratio,610
interarrival_iqr,600
len_p75,595
unique_da_count,594
burst_size_mean,582
down_len_p50,558
interarrival_p10,551
burst_size_std,498
len_up_down_diff,453
packet_count,450
len_p50,424
subwin_byte_std,418
unique_sa_count,384
up_packet_ratio,355
subwin_byte_max,320
burst_size_min,319
burst_size_max,291
subwin_packet_max,284
subtype_4_ratio,263
active_subwin_count,253
null_data_ratio,238
subwin_byte_min,177
subtype_5_ratio,31
up_len_mean,29
subwin_packet_min,17
up_down_ratio,5
data_ratio,5
mgmt_ratio,3
ctrl_ratio,0
subtype_6_ratio,0
subtype_7_ratio,0
subtype_3_ratio,0
rssi_missing_ratio,0
subtype_1_ratio,0
subtype_2_ratio,0
subtype_12_ratio,0
qos_data_ratio,0
subtype_13_ratio,0
subtype_14_ratio,0
subtype_15_ratio,0
subtype_9_ratio,0
subtype_10_ratio,0
subtype_11_ratio,0
burst_packet_fraction,0
up_len_std,0
up_len_p50,0
bssid_known,0
side_packet_ratio,0
subwin_packet_mean,0
up_ia_std,0
up_ia_mean,0
subwin_byte_mean,0
