,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,343,14,1,32,0
Light_T1,0,72,21,272,0
Light_XM,0,42,9,317,0
Sensor,3,332,1,26,0
Socket,0,0,0,0,368
