,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,381,3,1,5,0
Light_T1,1,224,47,93,0
Light_XM,1,29,271,67,0
Sensor,2,6,19,335,0
Socket,0,0,0,0,368
