,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,362,2,1,0,0
Light_T1,2,160,135,66,0
Light_XM,20,68,280,1,0
Sensor,17,252,69,25,1
Socket,0,0,0,0,376
