,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,323,37,0,5,0
Light_T1,4,147,176,36,0
Light_XM,5,326,36,2,0
Sensor,2,219,1,141,1
Socket,0,0,0,0,376
