,precision,recall,f1-score,support
Camera,0.981651376146789,0.9727272727272728,0.9771689497716894,110.0
Light_T1,0.9646017699115044,1.0,0.9819819819819819,109.0
Light_XM,0.8918918918918919,0.8918918918918919,0.8918918918918919,111.0
Sensor,0.8962264150943396,0.8715596330275229,0.8837209302325582,109.0
Socket,1.0,1.0,1.0,113.0
accuracy,0.947463768115942,0.947463768115942,0.947463768115942,0.947463768115942
macro avg,0.9468742906089049,0.9472357595293375,0.9469527507756241,552.0
weighted avg,0.9471230498945357,0.947463768115942,0.9471923947577369,552.0
