,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,317,0,19,26,0
Light_T1,0,132,104,127,0
Light_XM,1,5,297,62,0
Sensor,1,169,3,190,0
Socket,0,0,0,0,363
