feature,importance
rssi_max,3916
rssi_std,2414
interarrival_max,2142
rssi_p90,2052
rssi_min,1998
len_max,1987
rssi_p50,1814
rssi_p10,1783
burst_count,1538
down_len_std,1423
rssi_mean,1412
down_ia_std,1352
retry_ratio,1143
subwin_packet_cv,1116
other_packet_ratio,1090
subtype_8_ratio,1063
down_packet_ratio,1058
interarrival_p95,945
len_iqr,926
long_gap_ratio,915
interarrival_p90,907
len_p10,888
len_cv,875
down_ia_mean,869
len_p95,850
interarrival_p50,820
interarrival_p75,770
len_p90,769
down_len_mean,735
len_range,700
len_min,668
interarrival_p25,664
interarrival_p10,652
len_p25,645
interarrival_std,641
len_mean,618
interarrival_cv,601
subwin_packet_std,560
burst_packet_ratio,543
interarrival_min,542
byte_count,533
subtype_0_ratio,523
burst_size_std,516
packet_count,513
interarrival_mean,493
unique_da_count,487
len_p50,484
len_std,445
len_p75,443
burst_size_mean,438
len_up_down_diff,422
down_len_p50,419
interarrival_iqr,378
unique_sa_count,355
up_packet_ratio,343
subtype_4_ratio,334
subwin_byte_std,316
burst_size_max,266
subwin_byte_max,240
burst_size_min,215
subwin_packet_max,162
active_subwin_count,144
null_data_ratio,144
up_ia_std,134
subwin_byte_min,60
up_ia_mean,52
up_down_ratio,39
subtype_5_ratio,38
subwin_packet_min,38
up_len_mean,37
data_ratio,10
mgmt_ratio,6
ctrl_ratio,0
subtype_6_ratio,0
rssi_missing_ratio,0
subtype_1_ratio,0
subtype_2_ratio,0
subtype_3_ratio,0
qos_data_ratio,0
subtype_13_ratio,0
subtype_14_ratio,0
subtype_15_ratio,0
subtype_9_ratio,0
subtype_10_ratio,0
subtype_11_ratio,0
subtype_12_ratio,0
subtype_7_ratio,0
up_len_std,0
bssid_known,0
side_packet_ratio,0
burst_packet_fraction,0
up_len_p50,0
subwin_packet_mean,0
subwin_byte_mean,0
