,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,217,0,89,57,0
Light_T1,3,0,204,158,0
Light_XM,0,0,325,38,0
Sensor,2,0,33,327,0
Socket,0,0,0,0,363
